// 
// Radio frequency map -- flat text file, controls frequencies used to talk to flights and other agencies
// 
// "//" introduces a line treated as a comment
// 
// Format:  <agency_name>, <VHF_frequency>, <UHF_frequency>
// 
// agency_name: a string that identifies the flight callsign or equivalent
// Frequencies are integers that represent radio frequencies in (kHz * 1000)
// "NONE" is used to indicate no frequency assigned to an agency in that band
// 
// Note: frequencies are range checked so make sure to use legitimate values for
// the frequency band in question.
// 
// Generic
// Callsigns
// 
Plasma4, 371125, 139825
Plasma5, 282175, 140475
Plasma6, 386925, 140375
Plasma7, 280250, 141825
Plasma8, 255525, 138200
Plasma9, 257225, 138350
Poacher1, 243450, 143250
Poacher2, 383125, 142925
Poacher3, 388150, 141050
Poacher4, 270325, 143250
Poacher5, 289700, 142925
Poacher6, 258950, 141050
Poacher7, 389900, 143250
Poacher8, 360375, 142925
Poacher9, 334425, 141050
Prowler1, 256050, 138775
Prowler2, 245925, 141400
Prowler3, 228650, 139650
Prowler4, 306775, 138775
Prowler5, 384025, 141400
Prowler6, 276425, 139650
Prowler7, 303925, 138775
Prowler8, 393600, 141400
Prowler9, 328025, 139650
Puma1, 239525, 137825
Puma2, 394825, 137825
Puma3, 395575, 137825
Puma4, 231000, 137825
Puma5, 365075, 137825
Puma6, 394550, 137825
Puma7, 307225, 137825
Puma8, 230525, 137825
Puma9, 280950, 137825
Python1, 236750, 136050
Python2, 319475, 136375
Python3, 360825, 137275
Python4, 257475, 136050
Python5, 311925, 136375
Python6, 232450, 137275
Python7, 265375, 136050
Python8, 298625, 136375
Python9, 345225, 137275
Rafale1, 319600, 141675
Rafale2, 289600, 137925
Rafale3, 370725, 139400
Rafale4, 339150, 141675
Rafale5, 365475, 137925
Rafale6, 398300, 139400
Rafale7, 365950, 141675
Rafale8, 291325, 137925
Rafale9, 332125, 139400
Ragdoll1, 328775, 142350
Ragdoll2, 249475, 141750
Ragdoll3, 338100, 139700
Ragdoll4, 343625, 142350
Ragdoll5, 281825, 141750
Ragdoll6, 255425, 139700
Ragdoll7, 387425, 142350
Ragdoll8, 396625, 141750
Ragdoll9, 332150, 139700
Ramrod1, 262575, 138125
Ramrod2, 267275, 143175
Ramrod3, 321500, 142875
Ramrod4, 319700, 138125
Ramrod5, 328475, 143175
Ramrod6, 285325, 142875
Ramrod7, 300550, 138125
Ramrod8, 320275, 143175
Ramrod9, 278475, 142875
Rapier1, 362350, 138125
Rapier2, 374900, 143175
Rapier3, 333550, 142875
Rapier4, 383775, 138125
Rapier5, 365400, 143175
Rapier6, 337625, 142875
Rapier7, 368725, 138125
Rapier8, 397100, 143175
Rapier9, 334100, 142875
Raven1, 298650, 141450
Raven2, 286925, 142100
Raven3, 294850, 141350
Raven4, 392925, 141450
Raven5, 384075, 142100
Raven6, 285525, 141350
Raven7, 380150, 141450
Raven8, 317925, 142100
Raven9, 231300, 141350
Redtail1, 290000, 139800
Redtail2, 367850, 140300
Redtail3, 337050, 142450
Redtail4, 330100, 139800
Redtail5, 311250, 140300
Redtail6, 344100, 142450
Redtail7, 333050, 139800
Redtail8, 326325, 140300
Redtail9, 393200, 142450
Redwolf1, 347800, 143325
Redwolf2, 313750, 141325
Redwolf3, 234475, 143225
Redwolf4, 245825, 143325
Redwolf5, 245300, 141325
Redwolf6, 310325, 143225
Redwolf7, 257525, 143325
Redwolf8, 343525, 141325
Redwolf9, 302575, 143225
Rescue1, 336250, 137825
Rescue2, 265850, 137825
Rescue3, 321750, 137825
Rescue4, 315450, 137825
Rescue5, 372100, 137825
Rescue6, 289325, 137825
Rescue7, 369675, 137825
Rescue8, 346550, 137825
Rescue9, 334775, 137825
Rider1, 290200, 143925
Rider2, 233775, 143400
Rider3, 285150, 142975
Rider4, 382875, 143925
Rider5, 321575, 143400
Rider6, 396700, 142975
Rider7, 322750, 143925
Rider8, 291200, 143400
Rider9, 261075, 142975
Roach1, 225725, 142175
Roach2, 332700, 140525
Roach3, 345100, 139750
Roach4, 298175, 142175
Roach5, 243625, 140525
Roach6, 284400, 139750
Roach7, 248500, 142175
Roach8, 348400, 140525
Roach9, 225425, 139750
Rocket1, 257675, 137725
Rocket2, 230125, 136225
Rocket3, 347150, 136875
Rocket4, 319900, 137725
Rocket5, 320225, 136225
Rocket6, 245375, 136875
Rocket7, 238000, 137725
Rocket8, 324425, 136225
Rocket9, 281000, 136875
Rooster1, 332675, 143975
Rooster2, 234800, 143975
Rooster3, 317975, 143975
Rooster4, 391850, 143975
Rooster5, 306225, 143975
Rooster6, 243475, 143975
Rooster7, 339325, 143975
Rooster8, 252425, 143975
Rooster9, 271400, 143975
Rumble1, 365200, 140725
Rumble2, 311875, 141725
Rumble3, 243250, 139575
Rumble4, 374625, 140725
Rumble5, 336275, 141725
Rumble6, 363925, 139575
Rumble7, 330375, 140725
Rumble8, 237675, 141725
Rumble9, 286575, 139575
Satan1, 305075, 142225
Satan2, 237950, 140850
Satan3, 398275, 143300
Satan4, 342200, 143950
Satan5, 345200, 143550
Satan6, 323075, 143825
Satan7, 298900, 141600
Satan8, 346175, 143875
Satan9, 257200, 141475
Sawbuck1, 389475, 139800
Sawbuck2, 229825, 140300
Sawbuck3, 272675, 142450
Sawbuck4, 346050, 139800
Sawbuck5, 287475, 140300
Sawbuck6, 240775, 142450
Sawbuck7, 270425, 139800
Sawbuck8, 272025, 140300
Sawbuck9, 287000, 142450
Scout1, 395475, 136725
Scout2, 297750, 137525
Scout3, 356150, 137325
Scout4, 359075, 136725
Scout5, 315375, 137525
Scout6, 363050, 137325
Scout7, 328150, 136725
Scout8, 347350, 137525
Scout9, 356725, 137325
Screwbird1, 386850, 141100
Screwbird2, 374600, 140650
Screwbird3, 345850, 141800
Screwbird4, 246575, 141100
Screwbird5, 346125, 140650
Screwbird6, 292375, 141800
Screwbird7, 263625, 141100
Screwbird8, 279700, 140650
Screwbird9, 265775, 141800
Sentry1, 296625, 143975
Sentry2, 360050, 143975
Sentry3, 279250, 143975
Sentry4, 241225, 143975
Sentry5, 234025, 143975
Sentry6, 290350, 143975
Sentry7, 366450, 143975
Sentry8, 335550, 143975
Sentry9, 234900, 143975
Serpent1, 301750, 143100
Serpent2, 244125, 142050
Serpent3, 336675, 142150
Serpent4, 286975, 143100
Serpent5, 265050, 142050
Serpent6, 311650, 142150
Serpent7, 307200, 143100
Serpent8, 309950, 142050
Serpent9, 232100, 142150
Shark1, 295150, 143975
Shark2, 368650, 143975
Shark3, 256075, 143975
Shark4, 346925, 143975
Shark5, 248325, 143975
Shark6, 248275, 143975
Shark7, 347700, 143975
Shark8, 394300, 143975
Shark9, 247125, 143975
Sherpa1, 294600, 143575
Sherpa2, 255175, 139600
Sherpa3, 351875, 140775
Sherpa4, 306325, 143575
Sherpa5, 252125, 139600
Sherpa6, 361250, 140775
Sherpa7, 233575, 143575
Sherpa8, 263125, 139600
Sherpa9, 356050, 140775
Skyhawk1, 321625, 137650
Skyhawk2, 284575, 136475
Skyhawk3, 348725, 136850
Skyhawk4, 372475, 137650
Skyhawk5, 334700, 136475
Skyhawk6, 382625, 136850
Skyhawk7, 319025, 137650
Skyhawk8, 398175, 136475
Skyhawk9, 225150, 136850
Slick1, 292825, 142750
Slick2, 399275, 139925
Slick3, 367725, 143150
Slick4, 348875, 142750
Slick5, 334475, 139925
Slick6, 364275, 143150
Slick7, 348825, 142750
Slick8, 246050, 139925
Slick9, 308400, 143150
Smoke1, 290625, 142725
Smoke2, 285300, 142400
Smoke3, 396425, 140350
Smoke4, 315900, 142725
Smoke5, 338075, 142400
Smoke6, 324750, 140350
Smoke7, 315800, 142725
Smoke8, 275275, 142400
Smoke9, 383700, 140350
Snake1, 390700, 138775
Snake2, 361725, 141400
Snake3, 242600, 139650
Snake4, 300750, 138775
Snake5, 225750, 141400
Snake6, 384825, 139650
Snake7, 241075, 138775
Snake8, 392325, 141400
Snake9, 345400, 139650
Spade1, 272550, 138275
Spade2, 286800, 141775
Spade3, 304025, 137875
Spade4, 237125, 138575
Spade5, 228450, 141375
Spade6, 254275, 141175
Spade7, 364300, 140800
Spade8, 234550, 141025
Spade9, 331900, 139675
Sparky1, 372675, 137825
Sparky2, 360875, 137825
Sparky3, 374025, 137825
Sparky4, 245450, 137825
Sparky5, 359400, 137825
Sparky6, 267900, 137825
Sparky7, 394750, 137825
Sparky8, 246700, 137825
Sparky9, 256375, 137825
Spartan1, 351025, 137825
Spartan2, 358300, 137825
Spartan3, 273950, 137825
Spartan4, 307050, 137825
Spartan5, 389425, 137825
Spartan6, 334175, 137825
Spartan7, 252475, 137825
Spartan8, 328000, 137825
Spartan9, 367800, 137825
Spectre1, 331675, 143975
Spectre2, 390825, 143975
Spectre3, 343400, 143975
Spectre4, 328975, 143975
Spectre5, 379550, 143975
Spectre6, 384375, 143975
Spectre7, 285200, 143975
Spectre8, 320825, 143975
Spectre9, 304900, 143975
Spirit1, 386025, 136200
Spirit2, 230325, 137700
Spirit3, 347425, 137775
Spirit4, 341925, 136200
Spirit5, 243050, 137700
Spirit6, 294025, 137775
Spirit7, 258825, 136200
Spirit8, 259625, 137700
Spirit9, 351125, 137775
Stallion1, 359825, 143975
Stallion2, 350800, 143975
Stallion3, 226125, 143975
Stallion4, 370500, 143975
Stallion5, 291300, 143975
Stallion6, 255150, 143975
Stallion7, 269925, 143975
Stallion8, 259325, 143975
Stallion9, 231975, 143975
Sting1, 327100, 139125
Sting2, 261450, 141700
Sting3, 240025, 138300
Sting4, 322700, 139125
Sting5, 397125, 141700
Sting6, 376725, 138300
Sting7, 276125, 139125
Sting8, 299425, 141700
Sting9, 261525, 138300
Stingray1, 301775, 138900
Stingray2, 381150, 143525
Stingray3, 320875, 143350
Stingray4, 300875, 138900
Stingray5, 257400, 143525
Stingray6, 316450, 143350
Stingray7, 385650, 138900
Stingray8, 349925, 143525
Stingray9, 263700, 143350
Stonecat1, 286450, 142800
Stonecat2, 326950, 139325
Stonecat3, 289350, 141125
Stonecat4, 298000, 142800
Stonecat5, 344850, 139325
Stonecat6, 377425, 141125
Stonecat7, 382125, 142800
Stonecat8, 378125, 139325
Stonecat9, 358700, 141125
Stud1, 235875, 143700
Stud2, 391425, 137900
Stud3, 394700, 140400
Stud4, 327150, 143700
Stud5, 295050, 137900
Stud6, 380650, 140400
Stud7, 385325, 143700
Stud8, 393300, 137900
Stud9, 364075, 140400
Talon1, 231125, 136100
Talon2, 398400, 137250
Talon3, 381400, 137075
Talon4, 303625, 136100
Talon5, 330025, 137250
Talon6, 386575, 137075
Talon7, 290050, 136100
Talon8, 399475, 137250
Talon9, 301500, 137075
Tempest1, 225625, 141225
Tempest2, 339775, 138750
Tempest3, 228025, 139025
Tempest4, 326475, 141225
Tempest5, 326525, 138750
Tempest6, 310950, 139025
Tempest7, 385050, 141225
Tempest8, 299700, 138750
Tempest9, 360675, 139025
Texaco1, 293450, 143975
Texaco2, 251075, 143975
Texaco3, 300000, 143975
Texaco4, 359650, 143975
Texaco5, 253200, 143975
Texaco6, 239075, 143975
Texaco7, 305200, 143975
Texaco8, 292350, 143975
Texaco9, 371175, 143975
Thunder1, 365975, 137375
Thunder2, 246925, 137750
Thunder3, 323225, 136650
Thunder4, 381550, 137375
Thunder5, 323800, 137750
Thunder6, 365250, 136650
Thunder7, 391175, 137375
Thunder8, 247150, 137750
Thunder9, 378400, 136650
Tiger1, 265225, 143575
Tiger2, 280425, 139600
Tiger3, 329425, 140775
Tiger4, 373175, 143575
Tiger5, 245775, 139600
Tiger6, 340350, 140775
Tiger7, 370925, 143575
Tiger8, 252750, 139600
Tiger9, 246500, 140775
Tomcat1, 387700, 138700
Tomcat2, 302850, 140425
Tomcat3, 274975, 140925
Tomcat4, 340875, 138700
Tomcat5, 241175, 140425
Tomcat6, 298250, 140925
Tomcat7, 250700, 138700
Tomcat8, 271775, 140425
Tomcat9, 323600, 140925
Tornado1, 328550, 143325
Tornado2, 243750, 141325
Tornado3, 271575, 143225
Tornado4, 390025, 143325
Tornado5, 259475, 141325
Tornado6, 328225, 143225
Tornado7, 274375, 143325
Tornado8, 289275, 141325
Tornado9, 244700, 143225
Tracker1, 364925, 142475
Tracker2, 234375, 140975
Tracker3, 278550, 141625
Tracker4, 305425, 142475
Tracker5, 329675, 140975
Tracker6, 319425, 141625
Tracker7, 362475, 142475
Tracker8, 345550, 140975
Tracker9, 331950, 141625
Trojan1, 256225, 143100
Trojan2, 392575, 142050
Trojan3, 363600, 142150
Trojan4, 234850, 143100
Trojan5, 305000, 142050
Trojan6, 348950, 142150
Trojan7, 271975, 143100
Trojan8, 242200, 142050
Trojan9, 339575, 142150
Troll1, 370550, 142350
Troll2, 284600, 141750
Troll3, 316500, 139700
Troll4, 287225, 142350
Troll5, 256475, 141750
Troll6, 291950, 139700
Troll7, 383200, 142350
Troll8, 350575, 141750
Troll9, 373675, 139700
Turkey1, 346000, 143925
Turkey2, 350450, 143400
Turkey3, 321375, 142975
Turkey4, 397825, 143925
Turkey5, 382000, 143400
Turkey6, 248875, 142975
Turkey7, 372725, 143925
Turkey8, 364900, 143400
Turkey9, 255275, 142975
Vandal1, 396525, 138475
Vandal2, 253375, 140125
Vandal3, 353050, 141150
Vandal4, 306850, 138475
Vandal5, 327200, 140125
Vandal6, 261375, 141150
Vandal7, 288850, 138475
Vandal8, 317675, 140125
Vandal9, 299575, 141150
Vapor1, 390975, 139550
Vapor2, 293300, 139450
Vapor3, 300775, 140900
Vapor4, 343775, 139550
Vapor5, 248375, 139450
Vapor6, 294775, 140900
Vapor7, 353675, 139550
Vapor8, 385575, 139450
Vapor9, 367225, 140900
Venus1, 285275, 140625
Venus2, 369200, 138375
Venus3, 248650, 141550
Venus4, 342100, 140625
Venus5, 277400, 138375
Venus6, 311150, 141550
Venus7, 317575, 140625
Venus8, 227800, 138375
Venus9, 371200, 141550
Viking1, 335600, 137400
Viking2, 334875, 136075
Viking3, 304975, 137625
Viking4, 321425, 137400
Viking5, 316600, 136075
Viking6, 318450, 137625
Viking7, 235250, 137400
Viking8, 283250, 136075
Viking9, 361400, 137625
Viper1, 279075, 139625
Viper2, 249600, 143675
Viper3, 316000, 143775
Viper4, 291875, 140325
Viper5, 310700, 139275
Viper6, 375575, 138175
Viper7, 232675, 137800
Viper8, 314775, 142325
Viper9, 354850, 143600
Voodoo1, 353550, 143975
Voodoo2, 328275, 143975
Voodoo3, 243150, 143975
Voodoo4, 331775, 143975
Voodoo5, 342225, 143975
Voodoo6, 325200, 143975
Voodoo7, 264150, 143975
Voodoo8, 367975, 143975
Voodoo9, 296550, 143975
Vulture1, 342675, 139725
Vulture2, 350300, 143650
Vulture3, 310925, 141425
Vulture4, 314700, 139725
Vulture5, 383100, 143650
Vulture6, 376525, 141425
Vulture7, 348650, 139725
Vulture8, 272175, 143650
Vulture9, 240425, 141425
Wagon1, 361900, 142525
Wagon2, 241350, 141650
Wagon3, 227250, 142675
Wagon4, 242950, 142525
Wagon5, 237425, 141650
Wagon6, 288425, 142675
Wagon7, 283050, 142525
Wagon8, 326000, 141650
Wagon9, 250075, 142675
Warhawk1, 335275, 141375
Warhawk2, 370050, 141175
Warhawk3, 360275, 140800
Warhawk4, 362975, 141025
Warhawk5, 363225, 139675
Warhawk6, 262000, 138275
Warhawk7, 296475, 141775
Warhawk8, 266550, 137875
Warhawk9, 385825, 138575
Warhog1, 348350, 140025
Warhog2, 318425, 142550
Warhog3, 325225, 138875
Warhog4, 364675, 140025
Warhog5, 363375, 142550
Warhog6, 317325, 138875
Warhog7, 375175, 140025
Warhog8, 346675, 142550
Warhog9, 296925, 138875
Weasel1, 365050, 141950
Weasel2, 335875, 142025
Weasel3, 326675, 138725
Weasel4, 351900, 139525
Weasel5, 293950, 140875
Weasel6, 393675, 143050
Weasel7, 375950, 142125
Weasel8, 385200, 139475
Weasel9, 289100, 141250
Wildcat1, 344125, 138225
Wildcat2, 375475, 138600
Wildcat3, 246550, 142625
Wildcat4, 333425, 138225
Wildcat5, 388125, 138600
Wildcat6, 252525, 142625
Wildcat7, 314375, 138225
Wildcat8, 345875, 138600
Wildcat9, 366150, 142625
Zipper1, 257375, 140025
Zipper2, 235400, 142550
Zipper3, 249100, 138875
Zipper4, 342650, 140025
Zipper5, 329225, 142550
Zipper6, 376600, 138875
Zipper7, 284925, 140025
Zipper8, 298825, 142550
Zipper9, 343000, 138875
